DateTime,CO(GT),PT08.S1(CO),T,RH,AH,Residual_Anomaly,IsolationForest_Anomaly,LOF_Anomaly,Hour,DayOfWeek,Month,IsWeekend,Season,Consensus_Anomaly,Pollution_Spike
2004-08-03 03:00:00,0.1233766233766233,838.0,28.0,45.2,1.6832,False,False,False,3,1,8,False,3,False,False
2004-08-03 04:00:00,0.1311688311688311,866.0,25.8,50.9,1.6605,False,False,False,4,1,8,False,3,False,False
2004-08-03 05:00:00,0.1389610389610389,872.0,27.2,47.2,1.6803,False,False,False,5,1,8,False,3,False,False
2004-08-03 06:00:00,0.1467532467532467,922.0,27.0,48.3,1.6946,False,False,False,6,1,8,False,3,False,False
2004-08-03 07:00:00,0.1467532467532467,1362.0,25.9,51.5,1.7,False,False,True,7,1,8,False,3,True,False
2004-08-03 08:00:00,0.1467532467532467,1349.0,27.4,48.6,1.7447,False,True,True,8,1,8,False,3,True,False
2004-08-03 09:00:00,0.1467532467532467,1298.0,29.1,45.5,1.7998,False,True,True,9,1,8,False,3,True,False
2004-08-03 10:00:00,0.1467532467532467,1234.0,32.8,36.9,1.803,False,True,True,10,1,8,False,3,True,False
2004-08-03 11:00:00,0.1467532467532467,1147.0,34.7,32.1,1.741,False,True,True,11,1,8,False,3,True,False
2004-08-03 12:00:00,0.1467532467532467,1173.0,33.7,35.1,1.8022,False,True,True,12,1,8,False,3,True,False
2004-08-03 13:00:00,0.1467532467532467,1118.0,35.1,32.4,1.7996,False,True,True,13,1,8,False,3,True,False
2004-08-03 14:00:00,0.1467532467532467,1078.0,35.4,30.9,1.7505,False,True,True,14,1,8,False,3,True,False
2004-08-03 15:00:00,0.1467532467532467,1076.0,36.5,28.7,1.7256,False,True,True,15,1,8,False,3,True,False
2004-08-03 16:00:00,0.1467532467532467,1103.0,38.0,24.7,1.6073,False,True,True,16,1,8,False,3,True,False
2004-08-03 17:00:00,0.1467532467532467,1117.0,37.5,24.4,1.5515,False,True,True,17,1,8,False,3,True,False
2004-08-03 18:00:00,0.1467532467532467,1166.0,35.5,28.9,1.6468,False,True,True,18,1,8,False,3,True,False
2004-08-03 19:00:00,0.1467532467532467,1157.0,31.9,37.5,1.7442,False,True,True,19,1,8,False,3,True,False
2004-08-03 20:00:00,0.1467532467532467,1136.0,30.1,45.0,1.8891,False,True,True,20,1,8,False,3,True,False
2004-08-03 21:00:00,0.1467532467532467,1122.0,28.8,48.9,1.9105,False,True,True,21,1,8,False,3,True,False
2004-08-03 22:00:00,0.1467532467532467,1121.0,28.8,48.8,1.9039,False,True,True,22,1,8,False,3,True,False
2004-08-03 23:00:00,0.1467532467532467,1150.0,28.0,49.0,1.8237,False,True,True,23,1,8,False,3,True,False
2004-08-04 00:00:00,0.1467532467532467,1074.0,27.5,51.5,1.8664,False,False,True,0,2,8,False,3,True,False
2004-08-04 01:00:00,0.1467532467532467,1039.0,27.3,51.5,1.844,False,False,False,1,2,8,False,3,False,False
2004-08-04 02:00:00,0.1467532467532467,963.0,26.7,53.3,1.8366,False,False,False,2,2,8,False,3,False,False
2004-08-04 03:00:00,0.1467532467532467,889.0,25.9,55.1,1.8117,False,False,False,3,2,8,False,3,False,False
2004-08-04 04:00:00,0.1467532467532467,868.0,27.0,51.8,1.8147,False,False,False,4,2,8,False,3,False,False
2004-08-04 05:00:00,0.1467532467532467,877.0,26.8,50.9,1.7693,False,False,False,5,2,8,False,3,False,False
2004-08-04 06:00:00,0.1467532467532467,1056.0,25.0,57.0,1.7792,False,False,False,6,2,8,False,3,False,False
2004-08-04 07:00:00,0.1467532467532467,1288.0,26.2,52.8,1.7729,False,False,True,7,2,8,False,3,True,False
2004-08-04 08:00:00,0.1467532467532467,1381.0,28.3,47.6,1.7981,False,True,True,8,2,8,False,3,True,False
2004-08-04 09:00:00,0.1467532467532467,1113.0,29.9,42.1,1.7474,False,False,True,9,2,8,False,3,True,False
2004-08-04 10:00:00,0.1467532467532467,1062.0,33.0,35.4,1.7504,False,True,True,10,2,8,False,3,True,False
2004-08-04 11:00:00,0.1467532467532467,1094.0,35.6,30.6,1.7493,False,True,True,11,2,8,False,3,True,False
2004-08-04 12:00:00,0.1467532467532467,1050.0,37.1,27.9,1.7309,False,True,False,12,2,8,False,3,True,False
2004-08-04 13:00:00,0.1467532467532467,1056.0,37.9,25.7,1.6651,False,True,True,13,2,8,False,3,True,False
2004-08-04 14:00:00,0.1467532467532467,944.0,37.2,23.6,1.4764,False,True,False,14,2,8,False,3,True,False
2004-08-04 15:00:00,0.1467532467532467,1003.0,39.1,21.7,1.5031,False,True,True,15,2,8,False,3,True,False
2004-08-04 16:00:00,0.1467532467532467,1018.0,39.3,22.0,1.5366,False,True,True,16,2,8,False,3,True,False
2004-08-04 17:00:00,0.1467532467532467,1108.0,38.2,23.8,1.5666,False,True,True,17,2,8,False,3,True,False
2004-08-04 18:00:00,0.1467532467532467,1049.0,34.0,33.2,1.7395,False,True,True,18,2,8,False,3,True,False
2004-08-04 19:00:00,0.1467532467532467,1078.0,25.5,58.6,1.8891,False,False,False,19,2,8,False,3,False,False
2004-08-04 20:00:00,0.1467532467532467,999.0,27.2,46.0,1.6376,False,False,False,20,2,8,False,3,False,False
2004-08-04 21:00:00,0.1467532467532467,943.0,27.6,45.2,1.6479,False,False,False,21,2,8,False,3,False,False
2004-08-04 22:00:00,0.1467532467532467,987.0,25.4,52.7,1.6867,False,False,False,22,2,8,False,3,False,False
2004-08-04 23:00:00,0.1467532467532467,939.0,26.1,49.4,1.6491,False,False,False,23,2,8,False,3,False,False
2004-08-05 00:00:00,0.1467532467532467,1015.0,25.0,53.6,1.6721,False,False,False,0,3,8,False,3,False,False
2004-08-05 01:00:00,0.1467532467532467,935.0,25.4,52.9,1.698,False,False,False,1,3,8,False,3,False,False
2004-08-05 02:00:00,0.1467532467532467,908.0,25.4,54.4,1.7384,False,False,False,2,3,8,False,3,False,False
2004-08-05 03:00:00,0.1467532467532467,853.0,25.4,54.6,1.7432,False,False,False,3,3,8,False,3,False,False
2004-08-05 04:00:00,0.1467532467532467,851.0,24.5,57.1,1.7327,False,False,False,4,3,8,False,3,False,False
2004-08-05 05:00:00,0.1467532467532467,957.0,22.8,63.7,1.7392,False,False,False,5,3,8,False,3,False,False
2004-08-05 06:00:00,0.1467532467532467,1059.0,22.6,64.1,1.7358,False,False,True,6,3,8,False,3,True,False
2004-08-05 23:00:00,0.6532467532467532,1001.0,22.7,68.4,1.8627,False,False,False,23,3,8,False,3,False,False
2004-08-06 00:00:00,0.661038961038961,1058.0,22.1,72.6,1.9105,False,False,False,0,4,8,False,3,False,False
2004-08-06 01:00:00,0.6688311688311688,1030.0,21.8,74.1,1.915,False,False,False,1,4,8,False,3,False,False
2004-08-06 02:00:00,0.6766233766233766,950.0,21.9,72.8,1.8944,False,False,False,2,4,8,False,3,False,False
2004-08-06 03:00:00,0.6844155844155844,912.0,21.7,73.2,1.8763,False,False,False,3,4,8,False,3,False,False
2004-08-06 04:00:00,0.6922077922077922,893.0,21.4,75.5,1.9033,False,False,False,4,4,8,False,3,False,False
2004-08-06 05:00:00,0.7,938.0,21.4,75.5,1.9069,False,False,False,5,4,8,False,3,False,False
2004-08-06 06:00:00,1.2,1065.0,21.9,74.9,1.9396,False,False,False,6,4,8,False,3,False,False
2004-08-06 07:00:00,2.3,1240.0,22.0,75.9,1.9817,False,False,True,7,4,8,False,3,True,False
2004-08-06 08:00:00,3.0,1307.0,22.5,74.9,2.019,False,False,True,8,4,8,False,3,True,False
2004-08-06 09:00:00,2.9,1229.0,24.5,66.2,2.0011,False,False,False,9,4,8,False,3,False,False
2004-08-06 10:00:00,2.6,1220.0,25.6,61.2,1.9808,False,False,False,10,4,8,False,3,False,False
2004-08-06 11:00:00,2.6,1218.0,29.3,48.4,1.9367,False,False,False,11,4,8,False,3,False,False
2004-08-06 12:00:00,2.6,1171.0,33.5,36.0,1.8395,False,False,False,12,4,8,False,3,False,False
2004-08-06 13:00:00,2.1,1067.0,35.6,29.8,1.7045,False,False,False,13,4,8,False,3,False,False
2004-08-06 14:00:00,1.7,1054.0,33.7,33.4,1.7186,False,False,False,14,4,8,False,3,False,False
2004-08-06 15:00:00,1.9,1051.0,34.1,33.3,1.7509,False,False,False,15,4,8,False,3,False,False
2004-08-06 16:00:00,2.5,1103.0,31.5,43.5,1.9797,False,False,False,16,4,8,False,3,False,False
2004-08-06 17:00:00,1.1,970.0,32.5,40.6,1.9481,False,False,False,17,4,8,False,3,False,False
2004-08-06 18:00:00,2.1,1100.0,29.8,45.2,1.8642,False,False,False,18,4,8,False,3,False,False
2004-08-06 19:00:00,2.6,1129.0,27.7,49.9,1.8189,False,False,False,19,4,8,False,3,False,False
2004-08-06 20:00:00,2.6,1126.0,26.4,54.6,1.8459,False,False,False,20,4,8,False,3,False,False
2004-08-06 21:00:00,1.7,1019.0,25.5,58.0,1.8611,False,False,False,21,4,8,False,3,False,False
2004-08-06 22:00:00,1.5,1011.0,25.1,59.9,1.8797,False,False,False,22,4,8,False,3,False,False
2004-08-06 23:00:00,1.8,1039.0,24.1,63.5,1.8828,False,False,False,23,4,8,False,3,False,False
2004-08-07 00:00:00,1.4,974.0,23.8,65.0,1.8897,False,False,False,0,5,8,True,3,False,False
2004-08-07 01:00:00,1.2,925.0,23.4,64.9,1.843,False,False,False,1,5,8,True,3,False,False
2004-08-07 02:00:00,0.7,810.0,24.4,58.6,1.7714,False,False,False,2,5,8,True,3,False,False
2004-08-07 03:00:00,0.6,800.0,23.3,63.3,1.7895,False,False,False,3,5,8,True,3,False,False
2004-08-07 04:00:00,0.7,813.0,21.9,67.1,1.7414,False,False,False,4,5,8,True,3,False,False
2004-08-07 05:00:00,0.5,788.0,23.6,61.2,1.7588,False,False,False,5,5,8,True,3,False,False
2004-08-07 06:00:00,0.6,815.0,22.6,63.4,1.7136,False,False,False,6,5,8,True,3,False,False
2004-08-07 07:00:00,0.9,868.0,22.9,62.6,1.7253,False,False,False,7,5,8,True,3,False,False
2004-08-07 08:00:00,1.2,951.0,23.3,61.8,1.7504,False,False,False,8,5,8,True,3,False,False
2004-08-07 09:00:00,2.0,1075.0,25.4,56.2,1.7961,False,False,False,9,5,8,True,3,False,False
2004-08-07 10:00:00,1.9,1058.0,30.6,41.9,1.8104,False,False,False,10,5,8,True,3,False,False
2004-08-07 11:00:00,1.7,1012.0,33.5,34.0,1.73,False,False,False,11,5,8,True,3,False,False
2004-08-07 12:00:00,1.2,929.0,35.5,29.8,1.7004,False,False,False,12,5,8,True,3,False,False
2004-08-07 13:00:00,1.1,902.0,37.5,24.7,1.5637,False,False,False,13,5,8,True,3,False,False
2004-08-07 14:00:00,1.0,836.0,35.1,25.2,1.402,False,False,False,14,5,8,True,3,False,False
2004-08-07 15:00:00,1.0,858.0,38.1,21.1,1.3863,False,False,False,15,5,8,True,3,False,False
2004-08-07 16:00:00,1.0,886.0,38.5,21.8,1.4653,False,False,False,16,5,8,True,3,False,False
2004-08-07 17:00:00,1.2,974.0,36.8,29.5,1.8037,False,False,False,17,5,8,True,3,False,False
2004-08-07 18:00:00,1.6,1008.0,34.9,33.4,1.8384,False,False,False,18,5,8,True,3,False,False
2004-08-07 19:00:00,1.6,990.0,32.2,37.4,1.7655,False,False,False,19,5,8,True,3,False,False
2004-08-07 20:00:00,1.6,981.0,29.7,41.7,1.7081,False,False,False,20,5,8,True,3,False,False
2004-08-07 21:00:00,1.3,954.0,27.7,47.4,1.7344,False,False,False,21,5,8,True,3,False,False
2004-08-07 22:00:00,1.9,1030.0,27.3,49.4,1.7602,False,False,False,22,5,8,True,3,False,False
2004-08-07 23:00:00,1.9,1033.0,26.3,51.3,1.7251,False,False,False,23,5,8,True,3,False,False
2004-08-08 00:00:00,1.5,963.0,25.7,54.1,1.7546,False,False,False,0,6,8,True,3,False,False
2004-08-08 01:00:00,1.1,918.0,25.4,55.1,1.7628,False,False,False,1,6,8,True,3,False,False
2004-08-08 02:00:00,0.8,868.0,24.9,57.3,1.7822,False,False,False,2,6,8,True,3,False,False
2004-08-08 03:00:00,0.9,886.0,24.1,61.8,1.8339,False,False,False,3,6,8,True,3,False,False
2004-08-08 04:00:00,0.6,813.0,23.9,61.2,1.7871,False,False,False,4,6,8,True,3,False,False
2004-08-08 05:00:00,0.6,815.0,23.8,61.3,1.7881,False,False,False,5,6,8,True,3,False,False
2004-08-08 06:00:00,0.7,815.0,23.4,61.7,1.7495,False,False,False,6,6,8,True,3,False,False
2004-08-08 07:00:00,0.6,835.0,24.3,58.4,1.7508,False,False,False,7,6,8,True,3,False,False
2004-08-08 08:00:00,1.0,921.0,25.1,56.6,1.7798,False,False,False,8,6,8,True,3,False,False
2004-08-08 09:00:00,1.2,963.0,27.3,51.3,1.835,False,False,False,9,6,8,True,3,False,False
2004-08-08 10:00:00,1.0,935.0,29.5,45.9,1.8662,False,False,False,10,6,8,True,3,False,False
2004-08-08 11:00:00,1.3,1007.0,27.6,52.4,1.9055,False,False,False,11,6,8,True,3,False,False
2004-08-08 12:00:00,1.4,1032.0,25.4,68.0,2.1806,False,False,False,12,6,8,True,3,False,False
2004-08-08 13:00:00,0.8,901.0,32.2,40.3,1.8999,False,False,False,13,6,8,True,3,False,False
2004-08-08 14:00:00,0.6,851.0,31.6,38.9,1.7838,False,False,True,14,6,8,True,3,True,False
2004-08-08 15:00:00,0.7,877.0,33.0,37.3,1.8481,False,False,False,15,6,8,True,3,False,False
2004-08-08 16:00:00,0.8,909.0,35.1,32.1,1.7841,False,False,False,16,6,8,True,3,False,False
2004-08-08 17:00:00,0.9,908.0,35.0,31.1,1.7173,False,False,False,17,6,8,True,3,False,False
2004-08-08 18:00:00,1.0,926.0,33.8,32.1,1.6596,False,False,False,18,6,8,True,3,False,False
2004-08-08 19:00:00,1.5,1010.0,31.1,38.8,1.7295,False,False,False,19,6,8,True,3,False,False
2004-08-08 20:00:00,1.5,1031.0,29.0,46.1,1.8141,False,False,False,20,6,8,True,3,False,False
2004-08-08 21:00:00,1.7,1070.0,28.1,50.6,1.8969,False,False,False,21,6,8,True,3,False,False
2004-08-08 22:00:00,1.9,1124.0,27.1,54.7,1.9284,False,False,False,22,6,8,True,3,False,False
2004-08-08 23:00:00,1.7,1066.0,26.6,56.4,1.9349,False,False,False,23,6,8,True,3,False,False
2004-08-09 00:00:00,1.2,1001.0,25.8,60.4,1.9759,False,False,False,0,0,8,False,3,False,False
2004-08-09 01:00:00,1.1,967.0,25.5,61.6,1.9804,False,False,False,1,0,8,False,3,False,False
2004-08-09 02:00:00,0.8,901.0,24.9,63.5,1.9647,False,False,False,2,0,8,False,3,False,False
2004-08-09 03:00:00,0.5,835.0,24.3,65.1,1.9475,False,False,False,3,0,8,False,3,False,False
2004-08-09 04:00:00,0.6,820.0,23.8,65.7,1.9079,False,False,False,4,0,8,False,3,False,False
2004-08-09 05:00:00,0.7,896.0,23.2,68.0,1.9045,False,False,False,5,0,8,False,3,False,False
2004-08-09 06:00:00,1.2,996.0,23.2,67.5,1.899,False,False,False,6,0,8,False,3,False,False
2004-08-09 07:00:00,2.3,1159.0,24.3,63.3,1.8929,False,False,False,7,0,8,False,3,False,False
2004-08-09 08:00:00,2.5,1185.0,25.5,59.7,1.9193,False,False,False,8,0,8,False,3,False,False
2004-08-09 09:00:00,2.4,1168.0,27.7,52.5,1.9138,False,False,False,9,0,8,False,3,False,False
2004-08-09 10:00:00,1.4,1044.0,31.8,38.9,1.8005,False,False,False,10,0,8,False,3,False,False
2004-08-09 11:00:00,1.2,983.0,32.7,34.1,1.6592,False,False,False,11,0,8,False,3,False,False
2004-08-09 12:00:00,1.6,1032.0,34.3,31.5,1.6745,False,False,False,12,0,8,False,3,False,False
2004-08-09 13:00:00,1.4,1019.0,34.2,31.5,1.6675,False,False,False,13,0,8,False,3,False,False
2004-08-09 14:00:00,1.2,982.0,33.9,32.3,1.6809,False,False,False,14,0,8,False,3,False,False
2004-08-09 15:00:00,1.5,1016.0,34.4,31.9,1.7005,False,False,False,15,0,8,False,3,False,False
2004-08-09 16:00:00,1.4,1031.0,33.48,33.86,1.7037399999999998,False,False,False,16,0,8,False,3,False,False
2004-08-09 17:00:00,1.5,1046.0,32.56,35.82,1.70698,False,False,False,17,0,8,False,3,False,False
2004-08-09 18:00:00,1.7,1061.0,31.64,37.78,1.71022,False,False,False,18,0,8,False,3,False,False
2004-08-09 19:00:00,2.2,1076.0,30.72,39.74,1.71346,False,False,False,19,0,8,False,3,False,False
2004-08-09 20:00:00,1.9,1091.0,29.8,41.7,1.7167,False,False,False,20,0,8,False,3,False,False
2004-08-09 21:00:00,1.6,1109.0,28.8,45.9,1.7884,False,False,False,21,0,8,False,3,False,False
2004-08-09 22:00:00,1.5,1098.0,28.2,51.1,1.9221,False,False,False,22,0,8,False,3,False,False
2004-08-09 23:00:00,1.4,1088.0,27.5,54.4,1.9705,False,False,False,23,0,8,False,3,False,False
2004-08-10 00:00:00,1.0,1035.0,27.4,55.0,1.9827,False,False,False,0,1,8,False,3,False,False
2004-08-10 01:00:00,0.7,942.0,28.1,51.6,1.9269,False,False,False,1,1,8,False,3,False,False
2004-08-10 02:00:00,0.5,902.0,26.3,56.5,1.9027,False,False,False,2,1,8,False,3,False,False
2004-08-10 03:00:00,0.5,919.0,24.4,65.0,1.9612,False,False,False,3,1,8,False,3,False,False
2004-08-10 04:00:00,0.5,875.0,24.4,63.6,1.9218,False,False,False,4,1,8,False,3,False,False
2004-08-10 05:00:00,0.7,927.0,23.5,67.4,1.9305,False,False,False,5,1,8,False,3,False,False
2004-08-10 06:00:00,1.2,1032.0,23.4,65.7,1.872,False,False,False,6,1,8,False,3,False,False
2004-08-10 07:00:00,2.2,1193.0,24.5,61.3,1.8522,False,False,False,7,1,8,False,3,False,False
2004-08-10 08:00:00,2.9,1268.0,26.0,55.8,1.8536,False,False,False,8,1,8,False,3,False,False
2004-08-10 09:00:00,2.6,1238.0,28.5,48.5,1.8607,False,False,False,9,1,8,False,3,False,False
2004-08-10 10:00:00,2.6,1230.0,33.6,35.7,1.8229,False,False,False,10,1,8,False,3,False,False
2004-08-10 11:00:00,2.2,1161.0,36.5,28.9,1.7359,False,False,False,11,1,8,False,3,False,False
2004-08-10 12:00:00,1.5,1048.0,39.0,23.7,1.6346,False,False,False,12,1,8,False,3,False,False
2004-08-10 13:00:00,0.9,929.0,38.8,23.7,1.6093,False,False,False,13,1,8,False,3,False,False
2004-08-10 14:00:00,1.0,950.0,38.0,24.0,1.5686,False,False,False,14,1,8,False,3,False,False
2004-08-10 15:00:00,1.1,1013.0,40.5,23.3,1.7416,False,False,False,15,1,8,False,3,False,False
2004-08-10 16:00:00,1.2,1034.0,39.8,25.4,1.8213,False,False,False,16,1,8,False,3,False,False
2004-08-10 17:00:00,1.8,1082.0,39.6,23.3,1.6535,False,False,False,17,1,8,False,3,False,False
2004-08-10 18:00:00,1.8,1110.0,38.8,24.7,1.6772,False,False,False,18,1,8,False,3,False,False
2004-08-10 19:00:00,1.7,1118.0,34.7,35.9,1.9528,False,False,False,19,1,8,False,3,False,False
2004-08-10 20:00:00,1.7,1136.0,32.3,43.6,2.07,False,False,False,20,1,8,False,3,False,False
2004-08-10 21:00:00,1.6,1106.0,30.7,48.1,2.0821,False,False,False,21,1,8,False,3,False,False
2004-08-10 22:00:00,1.7,1151.0,29.5,50.6,2.0492,False,False,False,22,1,8,False,3,False,False
2004-08-10 23:00:00,1.8,1144.0,28.8,52.0,2.0297,False,False,False,23,1,8,False,3,False,False
2004-08-11 00:00:00,1.5,1118.0,28.2,55.0,2.0697,False,False,False,0,2,8,False,3,False,False
2004-08-11 01:00:00,1.2,1066.0,27.2,59.1,2.0997,False,False,False,1,2,8,False,3,False,False
2004-08-11 02:00:00,0.8,991.0,26.7,60.7,2.0977,False,False,False,2,2,8,False,3,False,False
2004-08-11 03:00:00,0.5,906.0,26.9,60.3,2.1074,False,True,False,3,2,8,False,3,True,False
2004-08-11 04:00:00,0.5,903.0,26.4,61.6,2.0931,False,True,False,4,2,8,False,3,True,False
2004-08-11 05:00:00,0.7,941.0,25.9,63.6,2.102,False,False,False,5,2,8,False,3,False,False
2004-08-11 06:00:00,1.1,1074.0,26.1,63.7,2.117,False,False,False,6,2,8,False,3,False,False
2004-08-11 07:00:00,1.4,1114.0,26.8,60.5,2.1008,False,False,False,7,2,8,False,3,False,False
2004-08-11 08:00:00,1.7,1162.0,27.9,56.5,2.0895,False,False,False,8,2,8,False,3,False,False
2004-08-11 09:00:00,1.8,1165.0,29.8,51.1,2.1054,False,False,False,9,2,8,False,3,False,False
2004-08-11 10:00:00,1.8,1179.0,33.6,41.0,2.0995,False,False,True,10,2,8,False,3,True,False
2004-08-11 11:00:00,1.7,1144.0,35.1,38.1,2.1144,False,True,True,11,2,8,False,3,True,False
2004-08-11 12:00:00,1.3,1066.0,36.2,34.9,2.0578,False,True,False,12,2,8,False,3,True,False
2004-08-11 13:00:00,1.3,1056.0,38.0,30.7,2.0022,False,True,False,13,2,8,False,3,True,False
2004-08-11 14:00:00,1.0,995.0,36.6,30.8,1.8617,False,False,False,14,2,8,False,3,False,False
2004-08-11 15:00:00,1.0,967.0,38.8,25.4,1.7282,False,False,False,15,2,8,False,3,False,False
2004-08-11 16:00:00,1.4,1048.0,38.7,25.8,1.7426,False,False,False,16,2,8,False,3,False,False
2004-08-11 17:00:00,1.6,1092.0,37.4,29.9,1.8848,False,False,False,17,2,8,False,3,False,False
2004-08-11 18:00:00,1.4,1056.0,36.2,31.1,1.8371,False,False,False,18,2,8,False,3,False,False
2004-08-11 19:00:00,1.7,1100.0,33.8,34.5,1.7788,False,False,False,19,2,8,False,3,False,False
2004-08-11 20:00:00,1.4,1057.0,31.4,40.7,1.8377,False,False,False,20,2,8,False,3,False,False
2004-08-11 21:00:00,1.5,1068.0,30.8,45.0,1.9733,False,False,False,21,2,8,False,3,False,False
2004-08-11 22:00:00,1.4,1050.0,29.4,50.0,2.0181,False,False,False,22,2,8,False,3,False,False
2004-08-11 23:00:00,1.5,1074.0,28.1,54.1,2.029,False,False,False,23,2,8,False,3,False,False
2004-08-12 00:00:00,1.6,1053.0,27.3,57.8,2.0646,False,False,False,0,3,8,False,3,False,False
2004-08-12 01:00:00,1.2,1003.0,26.7,60.6,2.0942,False,False,False,1,3,8,False,3,False,False
2004-08-12 02:00:00,0.9,933.0,25.9,64.5,2.1247,False,False,False,2,3,8,False,3,False,False
2004-08-12 03:00:00,0.6,869.0,25.6,63.5,2.0566,False,False,False,3,3,8,False,3,False,False
2004-08-12 04:00:00,0.6499999999999999,864.0,26.7,61.0,2.101,False,True,False,4,3,8,False,3,True,False
2004-08-12 05:00:00,0.7,931.0,25.8,64.6,2.1195,False,True,False,5,3,8,False,3,True,False
2004-08-12 06:00:00,0.7,921.0,26.5,60.6,2.063,False,False,False,6,3,8,False,3,False,False
2004-08-12 07:00:00,1.7,1139.0,26.4,61.7,2.0929,False,False,False,7,3,8,False,3,False,False
2004-08-12 08:00:00,2.2,1205.0,27.5,60.1,2.1719,False,False,False,8,3,8,False,3,False,False
2004-08-12 09:00:00,1.9,1126.0,29.4,53.1,2.1362,False,False,False,9,3,8,False,3,False,False
2004-08-12 10:00:00,1.5,1066.0,33.4,39.9,2.0177,False,False,False,10,3,8,False,3,False,False
2004-08-12 11:00:00,1.6,1069.0,33.2,39.2,1.9642,False,False,False,11,3,8,False,3,False,False
2004-08-12 12:00:00,1.3,975.0,34.5,35.1,1.8856,False,False,False,12,3,8,False,3,False,False
2004-08-12 13:00:00,1.1,955.0,37.1,30.5,1.8962,False,False,False,13,3,8,False,3,False,False
2004-08-12 14:00:00,1.0,949.0,35.9,32.1,1.8697,False,False,False,14,3,8,False,3,False,False
2004-08-12 15:00:00,1.0,941.0,37.3,28.0,1.7537,False,False,False,15,3,8,False,3,False,False
2004-08-12 16:00:00,1.1,942.0,38.1,26.3,1.7252,False,False,False,16,3,8,False,3,False,False
2004-08-12 17:00:00,1.3,974.0,37.1,27.2,1.6844,False,False,False,17,3,8,False,3,False,False
2004-08-12 18:00:00,1.5,1012.0,35.2,31.2,1.7485,False,False,False,18,3,8,False,3,False,False
2004-08-12 19:00:00,1.6,1017.0,32.1,38.7,1.819,False,False,False,19,3,8,False,3,False,False
2004-08-12 20:00:00,1.5,1006.0,30.3,45.1,1.9129,False,False,False,20,3,8,False,3,False,False
2004-08-12 21:00:00,1.3,1008.0,29.3,50.2,2.0127,False,False,False,21,3,8,False,3,False,False
2004-08-12 22:00:00,1.2,989.0,28.6,53.7,2.0691,False,False,False,22,3,8,False,3,False,False
2004-08-12 23:00:00,1.6,1080.0,27.8,57.4,2.1107,False,False,False,23,3,8,False,3,False,False
2004-08-13 00:00:00,1.4,1033.0,27.4,59.4,2.1395,False,False,False,0,4,8,False,3,False,False
2004-08-13 01:00:00,1.1,968.0,27.2,59.3,2.1059,False,False,False,1,4,8,False,3,False,False
2004-08-13 02:00:00,0.7,853.0,26.7,61.0,2.1005,False,True,False,2,4,8,False,3,True,False
2004-08-13 03:00:00,0.4,810.0,26.0,62.7,2.0737,False,True,False,3,4,8,False,3,True,False
2004-08-13 04:00:00,0.5,817.0,25.4,63.1,2.0184,False,True,False,4,4,8,False,3,True,False
2004-08-13 05:00:00,0.5,840.0,26.1,60.3,2.012,False,False,False,5,4,8,False,3,False,False
2004-08-13 06:00:00,0.8,940.0,25.2,67.1,2.1164,False,True,False,6,4,8,False,3,True,False
2004-08-13 07:00:00,1.6,1076.0,26.0,61.9,2.0511,False,False,False,7,4,8,False,3,False,False
2004-08-13 08:00:00,1.6,1086.0,27.0,57.5,2.0183,False,False,False,8,4,8,False,3,False,False
2004-08-13 09:00:00,1.4,1031.0,30.5,44.4,1.9076,False,False,False,9,4,8,False,3,False,False
2004-08-13 10:00:00,1.5,1016.0,33.4,35.1,1.781,False,False,False,10,4,8,False,3,False,False
2004-08-13 11:00:00,1.2,953.0,35.7,29.0,1.6716,False,False,False,11,4,8,False,3,False,False
2004-08-13 12:00:00,1.1,918.0,35.8,27.7,1.6041,False,False,False,12,4,8,False,3,False,False
2004-08-13 13:00:00,0.8,892.0,36.3,27.4,1.6264,False,False,False,13,4,8,False,3,False,False
2004-08-13 14:00:00,0.7,841.0,33.6,28.8,1.4695,False,False,False,14,4,8,False,3,False,False
2004-08-13 15:00:00,0.7,799.0,35.2,20.5,1.1418,False,False,False,15,4,8,False,3,False,False
2004-08-13 16:00:00,0.7,838.0,35.0,22.4,1.2371,False,False,False,16,4,8,False,3,False,False
2004-08-13 17:00:00,1.0,870.0,34.0,25.2,1.314,False,False,False,17,4,8,False,3,False,False
2004-08-13 18:00:00,1.0,892.0,32.0,28.2,1.3204,False,False,False,18,4,8,False,3,False,False
2004-08-13 19:00:00,1.2,926.0,29.4,34.4,1.3899,False,False,False,19,4,8,False,3,False,False
2004-08-13 20:00:00,1.1,919.0,28.1,41.1,1.535,False,False,False,20,4,8,False,3,False,False
2004-08-13 21:00:00,1.0,932.0,26.9,47.5,1.6595,False,False,False,21,4,8,False,3,False,False
2004-08-13 22:00:00,1.2,957.0,26.6,50.4,1.724,False,False,False,22,4,8,False,3,False,False
2004-08-13 23:00:00,1.4,994.0,25.9,52.9,1.7478,False,False,False,23,4,8,False,3,False,False
2004-08-14 00:00:00,1.3,984.0,25.4,54.6,1.7483,False,False,False,0,5,8,True,3,False,False
2004-08-14 01:00:00,1.0,919.0,25.1,55.7,1.7471,False,False,False,1,5,8,True,3,False,False
2004-08-14 02:00:00,0.6,847.0,25.1,55.3,1.733,False,False,False,2,5,8,True,3,False,False
2004-08-14 03:00:00,0.4,802.0,25.0,56.0,1.7428,False,False,False,3,5,8,True,3,False,False
