DateTime,NO2(GT),PT08.S4(NO2),T,RH,AH,IsolationForest_Anomaly,LOF_Anomaly,Consensus_Anomaly,Hour,DayOfWeek,Month,IsWeekend,Season,Pollution_Spike
2004-08-19 23:00:00,68.51724137931035,1638.0,29.0,51.7,2.0375,False,False,False,23,3,8,False,3,False
2004-08-20 00:00:00,68.6896551724138,1608.0,28.5,52.1,2.0036,False,False,False,0,4,8,False,3,False
2004-08-20 01:00:00,68.86206896551724,1619.0,27.7,53.7,1.9661,False,False,False,1,4,8,False,3,False
2004-08-20 02:00:00,69.03448275862068,1562.0,27.4,53.5,1.9267,False,False,False,2,4,8,False,3,False
2004-08-20 03:00:00,69.03448275862068,1383.0,28.5,48.7,1.872,False,True,True,3,4,8,False,3,False
2004-08-20 04:00:00,69.03448275862068,1353.0,28.9,48.4,1.8982,False,True,True,4,4,8,False,3,False
2004-08-20 05:00:00,69.03448275862068,1484.0,27.1,54.8,1.9309,False,True,True,5,4,8,False,3,False
2004-08-20 06:00:00,69.03448275862068,1595.0,26.1,59.0,1.9669,False,False,False,6,4,8,False,3,False
2004-08-20 07:00:00,69.03448275862068,1792.0,26.7,58.0,2.0023,False,False,False,7,4,8,False,3,False
2004-08-20 08:00:00,69.03448275862068,1931.0,27.9,54.9,2.0353,False,False,False,8,4,8,False,3,False
2004-08-20 09:00:00,69.03448275862068,1753.0,29.7,50.5,2.0767,False,False,False,9,4,8,False,3,False
2004-08-20 10:00:00,69.03448275862068,1690.0,32.2,41.4,1.9624,False,False,False,10,4,8,False,3,False
2004-08-20 11:00:00,69.03448275862068,1665.0,35.6,32.2,1.8408,False,False,False,11,4,8,False,3,False
2004-08-20 12:00:00,69.03448275862068,1632.0,35.7,31.4,1.8025,False,False,False,12,4,8,False,3,False
2004-08-20 13:00:00,69.03448275862068,1537.0,35.5,34.9,1.9841,True,False,True,13,4,8,False,3,False
2004-08-20 14:00:00,69.03448275862068,1522.0,35.0,35.5,1.962,True,False,True,14,4,8,False,3,False
2004-08-20 15:00:00,69.03448275862068,1508.0,35.1,34.6,1.9255,False,False,False,15,4,8,False,3,False
2004-08-20 16:00:00,69.03448275862068,1561.0,36.8,30.5,1.8572,False,False,False,16,4,8,False,3,False
2004-08-20 17:00:00,69.03448275862068,1607.0,34.5,34.7,1.8667,False,False,False,17,4,8,False,3,False
2004-08-20 18:00:00,69.03448275862068,1619.0,33.0,38.1,1.8813,False,False,False,18,4,8,False,3,False
2004-08-20 19:00:00,69.03448275862068,1607.0,30.8,43.1,1.8761,False,False,False,19,4,8,False,3,False
2004-08-20 20:00:00,69.03448275862068,1634.0,29.1,46.9,1.8652,False,False,False,20,4,8,False,3,False
2004-08-20 21:00:00,69.03448275862068,1657.0,28.2,49.8,1.8795,False,False,False,21,4,8,False,3,False
2004-08-20 22:00:00,69.03448275862068,1685.0,27.5,50.4,1.823,False,False,False,22,4,8,False,3,False
2004-08-20 23:00:00,69.03448275862068,1632.0,27.3,49.1,1.7503,False,False,False,23,4,8,False,3,False
2004-08-21 00:00:00,69.03448275862068,1563.0,26.7,46.7,1.6121,False,False,False,0,5,8,True,3,False
2004-08-21 01:00:00,69.03448275862068,1502.0,26.0,45.0,1.4913,False,False,False,1,5,8,True,3,False
2004-08-21 02:00:00,69.03448275862068,1407.0,25.0,47.3,1.4771,False,False,False,2,5,8,True,3,False
2004-08-21 03:00:00,69.03448275862068,1300.0,25.3,44.3,1.4032,False,False,False,3,5,8,True,3,False
2004-08-21 04:00:00,69.03448275862068,1320.0,24.3,46.3,1.3857,False,False,False,4,5,8,True,3,False
2004-08-21 05:00:00,69.03448275862068,1332.0,24.8,43.4,1.3347,False,False,False,5,5,8,True,3,False
2004-08-21 06:00:00,69.03448275862068,1342.0,24.5,40.6,1.2327,False,False,False,6,5,8,True,3,False
2004-08-21 07:00:00,69.03448275862068,1331.0,25.7,36.9,1.1991,False,False,False,7,5,8,True,3,False
2004-08-21 08:00:00,69.03448275862068,1323.0,26.8,35.0,1.2175,False,False,False,8,5,8,True,3,False
2004-08-21 09:00:00,69.03448275862068,1309.0,28.0,34.9,1.3008,False,False,False,9,5,8,True,3,False
2004-08-21 10:00:00,69.03448275862068,1368.0,29.0,34.1,1.3445,False,False,False,10,5,8,True,3,False
2004-08-21 11:00:00,69.03448275862068,1332.0,30.4,30.8,1.3155,False,False,False,11,5,8,True,3,False
2004-08-21 12:00:00,69.03448275862068,1328.0,32.4,26.3,1.2523,False,False,False,12,5,8,True,3,False
2004-08-21 13:00:00,69.03448275862068,1336.0,31.0,28.9,1.277,False,False,False,13,5,8,True,3,False
2004-08-21 14:00:00,69.03448275862068,1314.0,29.3,33.1,1.322,False,False,False,14,5,8,True,3,False
2004-08-21 15:00:00,69.03448275862068,1354.0,26.9,35.2,1.2334,False,False,False,15,5,8,True,3,False
2004-08-21 16:00:00,69.03448275862068,1368.0,28.1,34.2,1.2802,False,False,False,16,5,8,True,3,False
2004-08-21 17:00:00,69.03448275862068,1328.0,28.5,29.4,1.1298,False,False,False,17,5,8,True,3,False
2004-08-21 18:00:00,69.03448275862068,1395.0,27.3,31.0,1.111,False,False,False,18,5,8,True,3,False
2004-08-21 19:00:00,69.03448275862068,1535.0,25.4,36.2,1.1562,False,False,False,19,5,8,True,3,False
2004-08-21 20:00:00,69.03448275862068,1474.0,24.6,38.0,1.158,False,False,False,20,5,8,True,3,False
2004-08-21 21:00:00,69.03448275862068,1425.0,24.3,41.6,1.2467,False,False,False,21,5,8,True,3,False
2004-08-21 22:00:00,69.03448275862068,1426.0,24.9,40.8,1.2696,False,False,False,22,5,8,True,3,False
2004-08-21 23:00:00,69.03448275862068,1483.0,23.8,44.7,1.3019,False,False,False,23,5,8,True,3,False
2004-08-22 00:00:00,69.03448275862068,1549.0,22.8,49.8,1.367,False,False,False,0,6,8,True,3,False
2004-08-22 01:00:00,69.03448275862068,1492.0,22.8,49.4,1.3568,False,False,False,1,6,8,True,3,False
2004-08-22 02:00:00,69.03448275862068,1486.0,20.9,57.4,1.4037,False,False,False,2,6,8,True,3,False
2004-08-23 05:00:00,81.96551724137932,1288.0,22.1,49.6,1.3022,False,False,False,5,0,8,False,3,False
2004-08-23 06:00:00,82.13793103448276,1384.0,21.1,51.6,1.2784,False,False,False,6,0,8,False,3,False
2004-08-23 07:00:00,82.3103448275862,1486.0,21.8,48.6,1.2556,False,False,False,7,0,8,False,3,False
2004-08-23 08:00:00,82.48275862068965,1766.0,21.7,49.1,1.2602,False,False,False,8,0,8,False,3,False
2004-08-23 09:00:00,82.65517241379311,1659.0,25.3,41.7,1.3243,False,False,False,9,0,8,False,3,False
2004-08-23 10:00:00,82.82758620689656,1572.0,30.3,30.9,1.3096,False,False,False,10,0,8,False,3,False
2004-08-23 11:00:00,83.0,1466.0,32.9,24.9,1.2269,False,False,False,11,0,8,False,3,False
2004-08-23 12:00:00,64.0,1408.0,34.4,23.5,1.2541,False,False,False,12,0,8,False,3,False
2004-08-23 13:00:00,50.0,1344.0,34.3,22.5,1.1974,False,False,False,13,0,8,False,3,False
2004-08-23 14:00:00,53.0,1305.0,33.4,21.6,1.0927,False,False,False,14,0,8,False,3,False
2004-08-23 15:00:00,57.0,1314.0,36.1,18.4,1.0827,False,False,False,15,0,8,False,3,False
2004-08-23 16:00:00,55.0,1258.0,37.3,15.4,0.9692,False,False,False,16,0,8,False,3,False
2004-08-23 17:00:00,70.0,1363.0,36.8,16.2,0.9922,False,False,False,17,0,8,False,3,False
2004-08-23 18:00:00,68.0,1406.0,34.9,20.9,1.1463,False,False,False,18,0,8,False,3,False
2004-08-23 19:00:00,73.0,1442.0,30.8,26.5,1.1603,False,False,False,19,0,8,False,3,False
2004-08-23 20:00:00,92.0,1480.0,28.9,28.3,1.1078,False,False,False,20,0,8,False,3,False
2004-08-23 21:00:00,80.0,1410.0,27.0,30.7,1.079,False,False,False,21,0,8,False,3,False
2004-08-23 22:00:00,60.0,1371.0,26.6,30.6,1.0459,False,False,False,22,0,8,False,3,False
2004-08-23 23:00:00,49.0,1355.0,26.0,33.1,1.0955,False,False,False,23,0,8,False,3,False
2004-08-24 00:00:00,53.0,1400.0,24.1,37.9,1.1204,False,False,False,0,1,8,False,3,False
2004-08-24 01:00:00,50.0,1409.0,22.2,43.1,1.1396,False,False,False,1,1,8,False,3,False
2004-08-24 02:00:00,34.0,1265.0,22.8,41.3,1.1284,False,False,False,2,1,8,False,3,False
2004-08-24 03:00:00,27.5,1245.0,21.2,43.8,1.088,False,False,False,3,1,8,False,3,False
2004-08-24 04:00:00,21.0,1208.0,21.7,42.6,1.0907,False,False,False,4,1,8,False,3,False
2004-08-24 05:00:00,48.0,1270.0,20.2,47.1,1.1021,False,False,False,5,1,8,False,3,False
2004-08-24 06:00:00,71.0,1392.0,20.1,47.8,1.1093,False,False,False,6,1,8,False,3,False
2004-08-24 07:00:00,94.0,1515.0,20.6,45.5,1.0925,False,False,False,7,1,8,False,3,False
2004-08-24 08:00:00,118.0,1662.0,22.4,41.1,1.0979,False,False,False,8,1,8,False,3,False
2004-08-24 09:00:00,105.0,1509.0,25.0,36.6,1.143,False,False,False,9,1,8,False,3,False
2004-08-24 10:00:00,122.0,1549.0,29.9,26.2,1.0891,False,False,False,10,1,8,False,3,False
2004-08-24 11:00:00,121.0,1441.0,32.9,21.8,1.0714,False,False,False,11,1,8,False,3,False
2004-08-24 12:00:00,115.0,1438.0,35.0,17.9,0.99,False,False,False,12,1,8,False,3,False
2004-08-24 13:00:00,107.0,1363.0,34.6,18.2,0.9832,False,False,False,13,1,8,False,3,False
2004-08-24 14:00:00,86.0,1343.0,33.8,22.8,1.1781,False,False,False,14,1,8,False,3,False
2004-08-24 15:00:00,118.0,1509.0,36.3,19.5,1.1539,False,False,False,15,1,8,False,3,False
2004-08-24 16:00:00,129.0,1549.0,38.3,17.9,1.181,False,False,False,16,1,8,False,3,False
2004-08-24 17:00:00,90.0,1520.0,36.9,20.9,1.2864,False,False,False,17,1,8,False,3,False
2004-08-24 18:00:00,87.0,1568.0,33.9,30.0,1.56,False,False,False,18,1,8,False,3,False
2004-08-24 19:00:00,65.0,1604.0,29.8,43.4,1.7988,False,False,False,19,1,8,False,3,False
2004-08-24 20:00:00,61.0,1568.0,27.5,50.4,1.8274,False,False,False,20,1,8,False,3,False
2004-08-24 21:00:00,62.0,1604.0,27.5,50.4,1.8284,False,False,False,21,1,8,False,3,False
2004-08-24 22:00:00,85.0,1639.0,28.1,48.0,1.7933,False,False,False,22,1,8,False,3,False
2004-08-24 23:00:00,83.0,1678.0,26.9,49.6,1.7299,False,False,False,23,1,8,False,3,False
2004-08-25 00:00:00,84.0,1609.0,26.0,48.0,1.5899,False,False,False,0,2,8,False,3,False
2004-08-25 01:00:00,71.0,1559.0,24.9,50.6,1.5747,False,False,False,1,2,8,False,3,False
2004-08-25 02:00:00,62.0,1464.0,23.7,53.2,1.5418,False,False,False,2,2,8,False,3,False
2004-08-25 03:00:00,51.0,1363.0,24.5,50.9,1.5416,False,False,False,3,2,8,False,3,False
2004-08-25 04:00:00,40.0,1439.0,22.9,56.1,1.5492,False,False,False,4,2,8,False,3,False
2004-08-25 05:00:00,50.0,1493.0,23.3,55.5,1.5636,False,False,False,5,2,8,False,3,False
2004-08-25 06:00:00,78.0,1581.0,23.6,54.2,1.5583,False,False,False,6,2,8,False,3,False
2004-08-25 07:00:00,89.0,1815.0,24.9,52.9,1.643,False,False,False,7,2,8,False,3,False
2004-08-25 08:00:00,106.0,2143.0,26.4,50.8,1.7166,False,False,False,8,2,8,False,3,False
2004-08-25 09:00:00,107.0,1938.0,28.1,47.4,1.7753,False,False,False,9,2,8,False,3,False
2004-08-25 10:00:00,93.0,1835.0,30.2,43.2,1.823,False,False,False,10,2,8,False,3,False
2004-08-25 11:00:00,95.0,1729.0,31.2,41.9,1.871,False,False,False,11,2,8,False,3,False
2004-08-25 12:00:00,78.0,1715.0,33.9,36.0,1.8692,False,False,False,12,2,8,False,3,False
2004-08-25 13:00:00,76.0,1648.0,33.9,34.1,1.7754,False,False,False,13,2,8,False,3,False
2004-08-25 14:00:00,66.0,1535.0,34.4,30.6,1.6402,False,False,False,14,2,8,False,3,False
2004-08-25 15:00:00,71.0,1544.0,35.3,28.5,1.6034,False,False,False,15,2,8,False,3,False
2004-08-25 16:00:00,61.0,1520.0,36.3,28.3,1.6851,False,False,False,16,2,8,False,3,False
2004-08-25 17:00:00,73.0,1592.0,35.3,29.4,1.6577,False,False,False,17,2,8,False,3,False
2004-08-25 18:00:00,54.0,1504.0,32.5,34.1,1.6453,False,False,False,18,2,8,False,3,False
2004-08-25 19:00:00,53.0,1541.0,29.1,42.1,1.6695,False,False,False,19,2,8,False,3,False
2004-08-25 20:00:00,69.0,1434.0,27.8,35.6,1.3116,False,False,False,20,2,8,False,3,False
2004-08-25 21:00:00,77.0,1346.0,27.0,30.0,1.0542,False,False,False,21,2,8,False,3,False
2004-08-25 22:00:00,83.0,1479.0,26.3,37.3,1.2555,False,False,False,22,2,8,False,3,False
2004-08-25 23:00:00,94.0,1474.0,25.2,40.8,1.2877,False,False,False,23,2,8,False,3,False
2004-08-26 00:00:00,84.0,1485.0,24.3,43.3,1.2973,False,False,False,0,3,8,False,3,False
2004-08-26 01:00:00,55.0,1388.0,23.3,45.3,1.2794,False,False,False,1,3,8,False,3,False
2004-08-26 02:00:00,35.0,1276.0,24.1,44.0,1.3034,False,False,False,2,3,8,False,3,False
2004-08-26 03:00:00,33.0,1257.0,23.8,44.8,1.3061,False,False,False,3,3,8,False,3,False
2004-08-26 04:00:00,31.0,1231.0,23.0,47.7,1.3232,False,True,True,4,3,8,False,3,False
2004-08-26 05:00:00,45.0,1293.0,23.7,46.7,1.3501,False,False,False,5,3,8,False,3,False
2004-08-26 06:00:00,59.0,1294.4782608695652,23.61521739130435,46.97391304347826,1.350108695652174,False,False,False,6,3,8,False,3,False
2004-08-26 07:00:00,83.0,1295.9565217391305,23.53043478260869,47.24782608695652,1.3501173913043478,False,False,False,7,3,8,False,3,False
2004-08-26 08:00:00,90.0,1297.4347826086955,23.445652173913043,47.52173913043479,1.350126086956522,False,False,False,8,3,8,False,3,False
2004-08-26 09:00:00,87.0,1298.9130434782608,23.360869565217392,47.79565217391305,1.3501347826086958,False,False,False,9,3,8,False,3,False
2004-08-26 10:00:00,83.0,1300.391304347826,23.276086956521738,48.06956521739131,1.3501434782608697,False,False,False,10,3,8,False,3,False
2004-08-26 11:00:00,71.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,11,3,8,False,3,False
2004-08-26 12:00:00,77.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,12,3,8,False,3,False
2004-08-26 13:00:00,75.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,13,3,8,False,3,False
2004-08-26 14:00:00,52.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,14,3,8,False,3,False
2004-08-26 15:00:00,76.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,15,3,8,False,3,False
2004-08-26 16:00:00,60.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,16,3,8,False,3,False
2004-08-26 17:00:00,99.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,17,3,8,False,3,False
2004-08-26 18:00:00,88.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,18,3,8,False,3,False
2004-08-26 19:00:00,91.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,19,3,8,False,3,False
2004-08-26 20:00:00,91.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,20,3,8,False,3,False
2004-08-26 21:00:00,68.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,21,3,8,False,3,False
2004-08-26 22:00:00,71.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,22,3,8,False,3,False
2004-08-26 23:00:00,49.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,23,3,8,False,3,False
2004-08-27 00:00:00,71.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,0,4,8,False,3,False
2004-08-27 01:00:00,76.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,1,4,8,False,3,False
2004-08-27 02:00:00,67.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,2,4,8,False,3,False
2004-08-27 03:00:00,62.5,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,3,4,8,False,3,False
2004-08-27 04:00:00,58.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,4,4,8,False,3,False
2004-08-27 05:00:00,53.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,5,4,8,False,3,False
2004-08-27 06:00:00,52.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,6,4,8,False,3,False
2004-08-27 07:00:00,68.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,7,4,8,False,3,False
2004-08-27 08:00:00,69.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,8,4,8,False,3,False
2004-08-27 09:00:00,83.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,9,4,8,False,3,False
2004-08-27 10:00:00,99.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,10,4,8,False,3,False
2004-08-27 11:00:00,101.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,11,4,8,False,3,False
2004-08-27 12:00:00,104.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,12,4,8,False,3,False
2004-08-27 13:00:00,89.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,13,4,8,False,3,False
2004-08-27 14:00:00,88.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,14,4,8,False,3,False
2004-08-27 15:00:00,89.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,15,4,8,False,3,False
2004-08-27 16:00:00,92.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,16,4,8,False,3,False
2004-08-27 17:00:00,109.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,17,4,8,False,3,False
2004-08-27 18:00:00,107.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,18,4,8,False,3,False
2004-08-27 19:00:00,116.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,False,False,19,4,8,False,3,False
2004-08-27 20:00:00,124.0,1301.8695652173913,23.191304347826087,48.34347826086957,1.3501521739130435,False,True,True,20,4,8,False,3,False
2004-08-27 21:00:00,112.0,1352.1304347826087,20.308695652173917,57.65652173913043,1.3504478260869566,False,False,False,21,4,8,False,3,False
2004-08-27 22:00:00,99.0,1353.608695652174,20.223913043478262,57.93043478260869,1.3504565217391304,False,False,False,22,4,8,False,3,False
2004-08-27 23:00:00,85.0,1355.086956521739,20.139130434782608,58.20434782608695,1.3504652173913043,False,False,False,23,4,8,False,3,False
2004-08-28 00:00:00,69.0,1356.5652173913045,20.05434782608696,58.47826086956522,1.3504739130434782,False,False,False,0,5,8,True,3,False
2004-08-28 01:00:00,58.0,1358.0434782608695,19.969565217391303,58.75217391304348,1.3504826086956525,False,False,False,1,5,8,True,3,False
2004-08-28 02:00:00,49.0,1359.5217391304348,19.88478260869565,59.02608695652174,1.3504913043478262,False,False,False,2,5,8,True,3,False
2004-08-28 03:00:00,52.5,1361.0,19.8,59.3,1.3505,False,False,False,3,5,8,True,3,False
2004-08-28 04:00:00,56.0,1322.0,20.0,59.3,1.3681,False,False,False,4,5,8,True,3,False
2004-08-28 05:00:00,33.0,1255.0,22.5,48.6,1.3077,False,False,False,5,5,8,True,3,False
2004-08-28 06:00:00,39.0,1303.0,19.5,57.0,1.2739,False,False,False,6,5,8,True,3,False
2004-08-28 07:00:00,43.0,1330.0,19.6,56.1,1.2651,False,False,False,7,5,8,True,3,False
2004-08-28 08:00:00,62.0,1483.0,20.7,53.3,1.287,False,False,False,8,5,8,True,3,False
2004-08-28 09:00:00,81.0,1512.0,24.7,41.8,1.2839,False,False,False,9,5,8,True,3,False
2004-08-28 10:00:00,102.0,1570.0,29.9,30.5,1.2616,False,False,False,10,5,8,True,3,False
2004-08-28 11:00:00,86.0,1478.0,32.3,27.2,1.2933,False,False,False,11,5,8,True,3,False
2004-08-28 12:00:00,37.0,1468.0,34.3,24.5,1.3021,False,False,False,12,5,8,True,3,False
2004-08-28 13:00:00,64.0,1361.0,33.4,22.5,1.1398,False,False,False,13,5,8,True,3,False
2004-08-28 14:00:00,64.5,1294.0,32.7,22.8,1.1069,False,False,False,14,5,8,True,3,False
2004-08-28 15:00:00,65.0,1332.0,34.5,20.5,1.1028,False,False,False,15,5,8,True,3,False
2004-08-28 16:00:00,65.5,1379.0,35.9,20.3,1.18,False,False,False,16,5,8,True,3,False
2004-08-28 17:00:00,66.0,1481.0,35.8,23.0,1.3323,False,False,False,17,5,8,True,3,False
2004-08-28 18:00:00,66.5,1502.0,33.5,29.0,1.4797,False,False,False,18,5,8,True,3,False
2004-08-28 19:00:00,67.0,1613.0,29.8,39.6,1.6324,False,False,False,19,5,8,True,3,False
2004-08-28 20:00:00,67.0,1539.0,27.9,43.1,1.6004,False,False,False,20,5,8,True,3,False
2004-08-28 21:00:00,67.0,1648.0,27.3,44.5,1.5885,False,False,False,21,5,8,True,3,False
2004-08-28 22:00:00,67.0,1617.0,26.0,47.6,1.5806,False,False,False,22,5,8,True,3,False
2004-08-28 23:00:00,67.0,1690.0,25.3,52.9,1.6765,False,False,False,23,5,8,True,3,False
2004-08-29 00:00:00,67.0,1592.0,24.5,56.3,1.7026,False,False,False,0,6,8,True,3,False
2004-08-29 01:00:00,67.0,1605.0,23.5,59.8,1.7141,False,False,False,1,6,8,True,3,False
2004-08-29 02:00:00,67.0,1580.0,22.6,62.6,1.6945,False,False,False,2,6,8,True,3,False
2004-08-29 03:00:00,67.0,1537.0,21.8,64.6,1.6721,False,False,False,3,6,8,True,3,False
2004-08-29 04:00:00,67.0,1529.0,21.0,66.9,1.6454,False,False,False,4,6,8,True,3,False
2004-08-29 05:00:00,67.0,1476.0,21.2,66.4,1.6468,False,False,False,5,6,8,True,3,False
2004-08-29 06:00:00,67.0,1463.0,21.0,66.5,1.6344,False,False,False,6,6,8,True,3,False
2004-08-29 07:00:00,67.0,1445.0,21.3,64.1,1.6043,False,False,False,7,6,8,True,3,False
2004-08-29 08:00:00,67.0,1518.0,22.7,58.1,1.5856,False,False,False,8,6,8,True,3,False
2004-08-29 09:00:00,67.0,1460.0,25.1,51.8,1.6304,False,False,False,9,6,8,True,3,False
2004-08-29 10:00:00,67.0,1561.0,29.5,39.0,1.5868,False,False,False,10,6,8,True,3,False
2004-08-29 11:00:00,67.0,1511.0,32.3,31.8,1.5128,False,False,False,11,6,8,True,3,False
2004-08-29 12:00:00,67.0,1435.0,33.6,28.9,1.4792,False,False,False,12,6,8,True,3,False
2004-08-29 13:00:00,67.0,1377.0,31.9,28.2,1.3116,False,False,False,13,6,8,True,3,False
2004-08-29 14:00:00,67.0,1343.0,32.5,25.9,1.2437,False,False,False,14,6,8,True,3,False
2004-08-29 15:00:00,67.0,1352.0,34.1,23.4,1.2307,False,False,False,15,6,8,True,3,False
2004-08-29 16:00:00,67.0,1397.0,36.2,21.4,1.2664,False,False,False,16,6,8,True,3,False
2004-08-29 17:00:00,67.0,1534.0,35.6,22.6,1.2984,False,False,False,17,6,8,True,3,False
2004-08-29 18:00:00,67.0,1530.0,33.6,25.7,1.3101,False,False,False,18,6,8,True,3,False
2004-08-29 19:00:00,67.0,1807.0,29.9,35.2,1.4603,False,True,True,19,6,8,True,3,False
2004-08-29 20:00:00,67.0,1694.0,28.3,39.2,1.4826,False,False,False,20,6,8,True,3,False
2004-08-29 21:00:00,67.0,1602.0,27.0,43.0,1.5118,False,False,False,21,6,8,True,3,False
2004-08-29 22:00:00,67.0,1635.0,26.2,46.8,1.5669,False,False,False,22,6,8,True,3,False
2004-08-29 23:00:00,67.0,1764.0,25.1,51.5,1.621,False,False,False,23,6,8,True,3,False
2004-08-30 00:00:00,67.0,1589.0,24.1,55.3,1.6363,False,False,False,0,0,8,False,3,False
2004-08-30 01:00:00,67.0,1474.0,23.8,57.8,1.677,False,False,False,1,0,8,False,3,False
2004-08-30 02:00:00,67.0,1376.0,23.7,56.2,1.6255,False,False,False,2,0,8,False,3,False
2004-08-30 03:00:00,67.0,1328.0,24.8,52.2,1.6086,False,False,False,3,0,8,False,3,False
2004-08-30 04:00:00,67.0,1350.0,22.9,59.4,1.6353,False,False,False,4,0,8,False,3,False
2004-08-30 05:00:00,67.0,1463.0,22.0,62.3,1.6266,False,False,False,5,0,8,False,3,False
2004-08-30 06:00:00,67.0,1609.0,21.5,64.0,1.6256,False,False,False,6,0,8,False,3,False
2004-08-30 07:00:00,67.0,2133.0,22.6,60.3,1.6287,False,False,False,7,0,8,False,3,False
2004-08-30 08:00:00,67.0,2381.0,23.8,56.5,1.64,False,True,True,8,0,8,False,3,False
2004-08-30 09:00:00,67.0,2007.0,25.7,50.6,1.6475,False,True,True,9,0,8,False,3,False
2004-08-30 10:00:00,67.0,1818.0,27.8,45.4,1.6751,False,False,False,10,0,8,False,3,False
2004-08-30 11:00:00,67.0,1747.0,29.9,39.6,1.6397,False,False,False,11,0,8,False,3,False
2004-08-30 12:00:00,67.0,1653.0,31.6,34.7,1.589,False,False,False,12,0,8,False,3,False
2004-08-30 13:00:00,67.0,1644.0,31.5,34.4,1.5665,False,False,False,13,0,8,False,3,False
2004-08-30 14:00:00,67.0,1553.0,31.2,35.0,1.5669,False,False,False,14,0,8,False,3,False
2004-08-30 15:00:00,67.0,1719.0,33.0,31.4,1.5583,False,False,False,15,0,8,False,3,False
2004-08-30 16:00:00,67.0,1716.0,33.8,29.2,1.5143,False,False,False,16,0,8,False,3,False
2004-08-30 17:00:00,67.0,1711.0,33.0,29.5,1.4613,False,True,True,17,0,8,False,3,False
2004-08-30 18:00:00,67.0,1757.0,32.3,30.2,1.4347,False,True,True,18,0,8,False,3,False
2004-08-30 19:00:00,67.0,1677.0,28.4,38.4,1.4616,False,False,False,19,0,8,False,3,False
2004-08-31 09:00:00,98.0,1911.0,27.7,46.1,1.6852,False,False,False,9,1,8,False,3,False
2004-08-31 10:00:00,98.5,1874.0,29.8,38.8,1.6029,False,False,False,10,1,8,False,3,False
2004-08-31 11:00:00,99.0,1884.0,31.5,32.6,1.478,False,False,False,11,1,8,False,3,False
2004-08-31 12:00:00,99.5,1770.0,31.8,30.5,1.4083,False,False,False,12,1,8,False,3,False
2004-08-31 13:00:00,100.0,1716.0,31.4,31.8,1.441,False,False,False,13,1,8,False,3,False
2004-08-31 14:00:00,100.5,1583.0,32.5,28.7,1.3796,False,False,False,14,1,8,False,3,False
2004-08-31 15:00:00,101.0,1625.0,33.8,25.8,1.3338,False,False,False,15,1,8,False,3,False
2004-08-31 16:00:00,71.0,1560.0,34.5,28.6,1.5393,False,False,False,16,1,8,False,3,False
2004-08-31 17:00:00,82.0,1676.0,32.7,33.0,1.5987,False,False,False,17,1,8,False,3,False
