DateTime,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,CO(GT)_lag_1h,CO(GT)_lag_3h,CO(GT)_lag_6h,CO(GT)_lag_12h,C6H6(GT)_lag_1h,C6H6(GT)_lag_3h,C6H6(GT)_lag_6h,C6H6(GT)_lag_12h,NOx(GT)_lag_1h,NOx(GT)_lag_3h,NOx(GT)_lag_6h,NOx(GT)_lag_12h,NO2(GT)_lag_1h,NO2(GT)_lag_3h,NO2(GT)_lag_6h,NO2(GT)_lag_12h,CO(GT)_ma_4h,CO(GT)_ma_8h,CO(GT)_ma_12h,C6H6(GT)_ma_4h,C6H6(GT)_ma_8h,C6H6(GT)_ma_12h,NOx(GT)_ma_4h,NOx(GT)_ma_8h,NOx(GT)_ma_12h,NO2(GT)_ma_4h,NO2(GT)_ma_8h,NO2(GT)_ma_12h,CO(GT)_hourly_change,CO(GT)_hourly_pct_change,C6H6(GT)_hourly_change,C6H6(GT)_hourly_pct_change,NOx(GT)_hourly_change,NOx(GT)_hourly_pct_change,NO2(GT)_hourly_change,NO2(GT)_hourly_pct_change
2004-07-06 02:00:00,0.7,881.0,4.1,718.0,43.0,965.0,60.0,1510.0,837.0,23.3,48.4,1.3677,2,1,7,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.9,1.9,2.5,1.8,4.9,9.6,13.6,10.4,55.0,108.0,139.0,139.0,75.0,104.0,125.0,123.0,1.3499999999999999,1.8875,2.183333333333333,7.100000000000012,10.387499999999996,12.5,78.25000000000003,110.875,137.33333333333334,86.0,105.75,124.41666666666667,-0.20000000000000007,-0.22222222222222232,-0.8000000000000007,-0.16326530612244916,-12.0,-0.21818181818181814,-15.0,-0.19999999999999996
2004-07-06 03:00:00,0.6,865.0,3.3,671.0,33.0,1012.0,48.0,1477.0,807.0,23.5,47.8,1.3607,3,1,7,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.7,1.9,1.8,2.0,4.1,9.8,10.7,12.7,43.0,107.0,92.0,156.0,60.0,105.0,98.0,138.0,1.025,1.525,2.0666666666666664,5.525000000000013,8.412499999999998,11.716666666666667,59.50000000000003,85.125,127.08333333333333,72.0,89.75,116.91666666666667,-0.09999999999999998,-0.1428571428571428,-0.7999999999999998,-0.19512195121951215,-10.0,-0.2325581395348837,-12.0,-0.19999999999999996
2004-07-06 04:00:00,0.4,829.0,2.2,602.0,23.0,1123.0,36.0,1410.0,596.0,23.5,46.7,1.3361,4,1,7,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.6,0.9,1.9,1.8,3.3,4.9,11.3,11.1,33.0,55.0,104.0,130.0,48.0,75.0,103.0,132.0,0.6499999999999999,1.2625,1.9499999999999995,3.6250000000000124,6.987499999999997,10.975,38.50000000000003,70.625,118.16666666666667,54.75,78.625,108.91666666666667,-0.19999999999999996,-0.33333333333333326,-1.0999999999999996,-0.33333333333333326,-10.0,-0.303030303030303,-12.0,-0.25
2004-07-06 05:00:00,0.7,913.0,4.6,743.0,65.0,931.0,66.0,1540.0,884.0,21.8,52.3,1.3539,5,1,7,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.4,0.7,1.9,3.0,2.2,4.1,9.6,19.0,23.0,43.0,108.0,173.0,36.0,60.0,104.0,174.0,0.6,1.1249999999999998,1.7583333333333329,3.5500000000000123,6.224999999999998,9.774999999999999,41.00000000000003,67.25,109.16666666666667,52.5,74.625,99.91666666666667,0.29999999999999993,0.7499999999999998,2.3999999999999995,1.0909090909090904,42.0,1.8260869565217392,30.0,0.8333333333333333
2004-07-06 06:00:00,1.6,1077.0,10.2,985.0,165.0,742.0,97.0,1780.0,1170.0,21.8,52.5,1.3529,6,1,7,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.7,0.6,1.9,4.3,4.6,3.3,9.8,24.1,65.0,33.0,107.0,302.0,66.0,48.0,105.0,203.0,0.8250000000000001,1.0875,1.533333333333333,5.075000000000012,6.087499999999997,8.616666666666665,71.50000000000003,74.875,97.75,61.75,73.875,91.08333333333333,0.9000000000000001,1.285714285714286,5.6,1.2173913043478262,100.0,1.5384615384615383,31.0,0.4696969696969697
2004-07-06 07:00:00,3.8,1337.0,23.3,1386.0,274.0,565.0,115.0,2196.0,1596.0,22.9,49.1,1.3546,7,1,7,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.6,0.4,0.9,3.5,10.2,2.2,4.9,19.1,165.0,23.0,55.0,239.0,97.0,36.0,75.0,176.0,1.625,1.325,1.558333333333333,10.075000000000014,7.799999999999998,8.966666666666667,131.75000000000003,95.625,100.66666666666667,78.5,75.25,86.0,2.1999999999999997,1.3749999999999996,13.100000000000001,1.2843137254901964,109.0,0.6606060606060606,18.0,0.18556701030927836
2004-07-06 08:00:00,5.1,1467.0,31.0,1575.0,369.0,472.0,145.0,2460.0,1873.0,24.9,43.3,1.3422,8,1,7,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,3.8,0.7,0.7,2.5,23.3,4.6,4.1,13.6,274.0,65.0,43.0,139.0,115.0,66.0,60.0,125.0,2.8,1.7249999999999999,1.7749999999999997,17.275000000000013,10.449999999999998,10.416666666666666,218.25000000000003,128.375,119.83333333333333,105.75,80.25,87.66666666666667,1.2999999999999998,0.3421052631578947,7.699999999999999,0.33047210300429186,95.0,0.34671532846715336,30.0,0.26086956521739135
2004-07-06 09:00:00,3.4,1257.0,17.6,1227.0,308.0,611.0,162.0,1954.0,1608.0,26.7,39.4,1.3556,9,1,7,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,5.1,1.6,0.6,1.8,31.0,10.2,3.3,10.7,369.0,165.0,33.0,92.0,145.0,97.0,48.0,98.0,3.475,2.0374999999999996,1.908333333333333,20.525000000000013,12.037499999999998,10.991666666666665,279.0,160.0,137.83333333333334,129.75,91.125,93.0,-1.6999999999999997,-0.33333333333333326,-13.399999999999999,-0.432258064516129,-61.0,-0.16531165311653118,17.0,0.11724137931034484
2004-07-06 10:00:00,2.6,1227.0,14.3,1125.0,227.0,675.0,147.0,1835.0,1470.0,30.5,32.9,1.4135,10,1,7,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,3.4,3.8,0.4,1.9,17.6,23.3,2.2,11.3,308.0,274.0,23.0,104.0,162.0,115.0,36.0,103.0,3.725,2.275,1.9666666666666661,21.55000000000001,13.312499999999998,11.241666666666667,294.5,183.0,148.08333333333334,142.25,102.0,96.66666666666667,-0.7999999999999998,-0.23529411764705876,-3.3000000000000007,-0.1875,-81.0,-0.262987012987013,-15.0,-0.09259259259259256
2004-07-06 11:00:00,2.2,1188.0,13.7,1108.0,178.0,693.0,132.0,1818.0,1275.0,34.2,27.2,1.4404,11,1,7,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,2.6,5.1,0.7,1.9,14.3,31.0,4.6,9.6,227.0,369.0,65.0,108.0,147.0,145.0,66.0,104.0,3.325,2.4749999999999996,1.9916666666666665,19.150000000000013,14.612499999999997,11.583333333333334,270.5,201.125,153.91666666666666,146.5,112.5,99.0,-0.3999999999999999,-0.15384615384615385,-0.6000000000000014,-0.04195804195804209,-49.0,-0.21585903083700442,-15.0,-0.10204081632653061
2004-07-06 12:00:00,3.4,1301.0,19.3,1276.0,267.0,631.0,179.0,1953.0,1407.0,38.2,20.9,1.3701,12,1,7,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2.2,3.4,1.6,1.9,13.7,17.6,10.2,9.8,178.0,308.0,165.0,107.0,132.0,162.0,97.0,105.0,2.9,2.85,2.1166666666666663,16.225000000000016,16.749999999999996,12.374999999999998,245.00000000000003,231.625,167.25,155.0,130.375,105.16666666666667,1.1999999999999997,0.5454545454545452,5.600000000000001,0.4087591240875914,89.0,0.5,47.0,0.35606060606060597
2004-07-06 13:00:00,3.4,1201.0,19.3,1278.0,278.0,657.0,174.0,1892.0,1302.0,39.6,16.9,1.2028,13,1,7,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,3.4,2.6,3.8,0.9,19.3,14.3,23.3,4.9,267.0,227.0,274.0,55.0,179.0,147.0,115.0,75.0,2.9,3.1875,2.3249999999999997,16.650000000000013,18.5875,13.575000000000001,237.50000000000003,258.25,185.83333333333334,158.0,143.875,113.41666666666667,0.0,0.0,0.0,0.0,11.0,0.04119850187265928,-5.0,-0.027932960893854775
2004-07-06 14:00:00,1.8,1058.0,11.3,1026.0,165.0,794.0,132.0,1622.0,931.0,39.9,15.8,1.141,14,1,7,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,3.4,2.2,5.1,0.7,19.3,13.7,31.0,4.1,278.0,178.0,369.0,43.0,174.0,132.0,145.0,60.0,2.7,3.2125,2.4166666666666665,15.900000000000015,18.724999999999998,14.174999999999999,222.00000000000003,258.25,196.0,154.25,148.25,119.41666666666667,-1.5999999999999999,-0.47058823529411764,-8.0,-0.4145077720207254,-113.0,-0.4064748201438849,-42.0,-0.24137931034482762
2004-07-06 15:00:00,2.0,1037.0,12.7,1075.0,172.0,789.0,151.0,1604.0,917.0,40.2,13.9,1.02,15,1,7,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.8,3.4,3.4,0.6,11.3,19.3,17.6,3.3,165.0,267.0,308.0,33.0,132.0,179.0,162.0,48.0,2.6500000000000004,2.9875,2.5333333333333328,15.650000000000013,17.4,14.958333333333334,220.50000000000003,245.5,207.58333333333334,159.0,152.75,128.0,0.19999999999999996,0.11111111111111116,1.3999999999999986,0.12389380530973448,7.0,0.042424242424242475,19.0,0.14393939393939403
2004-07-06 16:00:00,2.4,1055.0,15.3,1157.0,216.0,762.0,168.0,1674.0,985.0,39.6,13.2,0.9332,16,1,7,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,2.0,3.4,2.6,0.4,12.7,19.3,14.3,2.2,172.0,278.0,227.0,23.0,151.0,174.0,147.0,36.0,2.4000000000000004,2.65,2.6999999999999997,14.650000000000015,15.437499999999998,16.05,207.75000000000003,226.375,223.66666666666666,156.25,155.625,139.0,0.3999999999999999,0.19999999999999996,2.6000000000000014,0.20472440944881898,44.0,0.2558139534883721,17.0,0.11258278145695355
2004-07-06 17:00:00,3.8,1179.0,22.5,1364.0,306.0,661.0,192.0,1845.0,1265.0,39.5,12.6,0.8894,17,1,7,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,2.4,1.8,2.2,0.7,15.3,11.3,13.7,4.6,216.0,165.0,178.0,65.0,168.0,132.0,132.0,66.0,2.5,2.7,2.9583333333333335,15.450000000000014,16.049999999999997,17.541666666666664,214.75000000000003,226.125,243.75,160.75,159.375,149.5,1.4,0.5833333333333333,7.199999999999999,0.47058823529411753,90.0,0.41666666666666674,24.0,0.1428571428571428
2004-07-06 18:00:00,4.4,1298.0,25.0,1430.0,317.0,632.0,194.0,1946.0,2475.0,37.9,13.9,0.9015,18,1,7,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,3.8,2.0,3.4,1.6,22.5,12.7,19.3,10.2,306.0,172.0,267.0,165.0,192.0,151.0,179.0,97.0,3.15,2.925,3.1916666666666664,18.875000000000014,17.3875,18.775,252.75000000000003,237.375,256.4166666666667,176.25,165.25,157.58333333333334,0.6000000000000005,0.1578947368421053,2.5,0.11111111111111116,11.0,0.03594771241830075,2.0,0.01041666666666674
2004-07-06 19:00:00,3.9,1213.0,21.1,1327.0,251.0,654.0,155.0,1864.0,2021.0,34.2,17.9,0.9444,19,1,7,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,4.4,2.4,3.4,3.8,25.0,15.3,19.3,23.3,317.0,216.0,278.0,274.0,194.0,168.0,174.0,115.0,3.625,3.1375,3.1999999999999997,20.975000000000016,18.312499999999996,18.591666666666665,272.5,246.5,254.5,177.25,168.125,160.91666666666666,-0.5000000000000004,-0.11363636363636376,-3.8999999999999986,-0.15599999999999992,-66.0,-0.20820189274447953,-39.0,-0.2010309278350515
2004-07-06 20:00:00,4.0,1233.0,23.8,1398.0,230.0,613.0,159.0,1975.0,1834.0,32.6,20.6,0.9939,20,1,7,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,3.9,3.8,1.8,5.1,21.1,22.5,11.3,31.0,251.0,306.0,165.0,369.0,155.0,192.0,132.0,145.0,4.025,3.2125,3.108333333333333,23.100000000000016,18.875,17.991666666666664,276.0,241.875,242.91666666666666,175.0,165.625,162.08333333333334,0.10000000000000009,0.025641025641025772,2.6999999999999993,0.12796208530805675,-21.0,-0.08366533864541836,4.0,0.02580645161290329
2004-07-06 21:00:00,2.5,1086.0,14.9,1145.0,154.0,737.0,125.0,1717.0,1426.0,30.4,23.2,0.9889,21,1,7,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,4.0,4.4,2.0,3.4,23.8,25.0,12.7,17.6,230.0,317.0,172.0,308.0,159.0,194.0,151.0,162.0,3.7,3.1,3.033333333333333,21.200000000000014,18.324999999999996,17.766666666666666,238.00000000000003,226.375,230.08333333333334,158.25,159.5,159.0,-1.5,-0.375,-8.9,-0.3739495798319328,-76.0,-0.33043478260869563,-34.0,-0.21383647798742134
2004-07-06 22:00:00,2.1,1056.0,12.8,1078.0,137.0,765.0,108.0,1668.0,1272.0,28.8,25.1,0.9793,22,1,7,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,2.5,3.9,2.4,2.6,14.9,21.1,15.3,14.3,154.0,251.0,216.0,227.0,125.0,155.0,168.0,147.0,3.125,3.1375,2.9916666666666667,18.150000000000016,18.5125,17.641666666666666,193.00000000000003,222.875,222.58333333333334,136.75,156.5,155.75,-0.3999999999999999,-0.15999999999999992,-2.0999999999999996,-0.14093959731543626,-17.0,-0.11038961038961037,-17.0,-0.136
2004-07-06 23:00:00,2.4,1138.0,14.3,1128.0,133.0,681.0,110.0,1737.0,1490.0,27.8,29.9,1.1018,23,1,7,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,2.1,4.0,3.8,2.2,12.8,23.8,22.5,13.7,137.0,230.0,306.0,178.0,108.0,159.0,192.0,132.0,2.75,3.1875,3.008333333333333,16.450000000000014,18.7125,17.691666666666666,163.50000000000003,218.0,218.83333333333334,125.5,151.375,153.91666666666666,0.2999999999999998,0.1428571428571428,1.5,0.1171875,-4.0,-0.029197080291970767,2.0,0.0185185185185186
2004-07-07 00:00:00,2.1,1112.0,14.3,1128.0,117.0,675.0,99.0,1771.0,1440.0,26.9,32.6,1.1381,0,2,7,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,2.4,2.5,4.4,3.4,14.3,14.9,25.0,19.3,133.0,154.0,317.0,267.0,110.0,125.0,194.0,179.0,2.275,3.1500000000000004,2.9,14.075000000000014,18.5875,17.275,135.25000000000003,205.625,206.33333333333334,110.5,142.75,147.25,-0.2999999999999998,-0.12499999999999989,0.0,0.0,-16.0,-0.12030075187969924,-11.0,-0.09999999999999998
2004-07-07 01:00:00,1.6,992.0,9.2,948.0,106.0,773.0,95.0,1609.0,1271.0,26.3,33.7,1.1377,1,2,7,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,2.1,2.1,3.9,3.4,14.3,12.8,21.1,19.3,117.0,137.0,251.0,278.0,99.0,108.0,155.0,174.0,2.05,2.875,2.75,12.650000000000015,16.924999999999997,16.433333333333334,123.25000000000003,180.625,192.0,103.0,130.625,140.66666666666666,-0.5,-0.23809523809523814,-5.100000000000001,-0.3566433566433568,-11.0,-0.09401709401709402,-4.0,-0.04040404040404044
2004-07-07 02:00:00,0.8,895.0,5.1,767.0,55.0,931.0,69.0,1463.0,985.0,25.7,33.9,1.1065,2,2,7,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.6,2.4,4.0,1.8,9.2,14.3,23.8,11.3,106.0,133.0,230.0,165.0,95.0,110.0,159.0,132.0,1.725,2.4250000000000003,2.6666666666666665,10.725000000000012,14.437499999999996,15.916666666666666,102.75000000000003,147.875,182.83333333333334,93.25,115.0,135.41666666666666,-0.8,-0.5,-4.1,-0.44565217391304346,-51.0,-0.4811320754716981,-26.0,-0.27368421052631575
2004-07-07 03:00:00,0.5,843.0,3.0,655.0,41.0,1046.0,57.0,1377.0,826.0,24.8,36.0,1.1109,3,2,7,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.8,2.1,2.5,2.0,5.1,14.3,14.9,12.7,55.0,117.0,154.0,172.0,69.0,99.0,125.0,151.0,1.25,2.0,2.5416666666666665,7.900000000000014,12.174999999999997,15.108333333333334,79.75000000000003,121.625,171.91666666666666,80.0,102.75,127.58333333333333,-0.30000000000000004,-0.375,-2.0999999999999996,-0.4117647058823529,-14.0,-0.2545454545454545,-12.0,-0.17391304347826086
2004-07-07 04:00:00,0.4,828.0,2.6,626.0,27.0,1073.0,45.0,1362.0,754.0,25.5,34.6,1.1096,4,2,7,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.5,1.6,2.1,2.4,3.0,9.2,12.8,15.3,41.0,106.0,137.0,216.0,57.0,95.0,108.0,168.0,0.8250000000000001,1.55,2.3749999999999996,4.975000000000014,9.524999999999997,14.049999999999999,57.25000000000003,96.25,156.16666666666666,66.5,88.5,117.33333333333333,-0.09999999999999998,-0.19999999999999996,-0.3999999999999999,-0.1333333333333333,-14.0,-0.3414634146341463,-12.0,-0.21052631578947367
2004-07-07 05:00:00,0.5,894.0,4.0,709.0,46.0,997.0,53.0,1432.0,853.0,24.0,37.8,1.1077,5,2,7,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.4,0.8,2.4,3.8,2.6,5.1,14.3,22.5,27.0,55.0,133.0,306.0,45.0,69.0,110.0,192.0,0.55,1.3,2.1,3.675000000000013,8.162499999999998,12.508333333333333,42.25000000000003,82.75,134.5,56.0,79.5,105.75,0.09999999999999998,0.25,1.4,0.5384615384615383,19.0,0.7037037037037037,8.0,0.1777777777777778
2004-07-07 06:00:00,1.3,1072.0,9.9,976.0,144.0,740.0,88.0,1673.0,1340.0,23.9,39.3,1.1522,6,2,7,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.5,0.5,2.1,4.4,4.0,3.0,14.3,25.0,46.0,41.0,117.0,317.0,53.0,57.0,99.0,194.0,0.675,1.2,1.8416666666666666,4.875000000000013,7.799999999999997,11.25,64.50000000000003,83.625,120.08333333333333,60.75,77.0,96.91666666666667,0.8,1.6,5.9,1.475,98.0,2.130434782608696,35.0,0.6603773584905661
2004-07-07 07:00:00,4.1,1425.0,27.3,1486.0,392.0,512.0,136.0,2305.0,1869.0,24.8,38.4,1.1808,7,2,7,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.3,0.4,1.6,3.9,9.9,2.6,9.2,21.1,144.0,27.0,106.0,251.0,88.0,45.0,95.0,155.0,1.575,1.4124999999999999,1.8583333333333332,10.950000000000014,9.424999999999997,11.766666666666666,152.25000000000003,116.0,131.83333333333334,80.5,80.25,95.33333333333333,2.8,2.1538461538461533,17.4,1.7575757575757573,248.0,1.7222222222222223,48.0,0.5454545454545454
2004-07-07 08:00:00,4.1,1428.0,27.9,1500.0,358.0,496.0,141.0,2275.0,2021.0,26.9,34.4,1.2036,8,2,7,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,4.1,0.5,0.8,4.0,27.3,4.0,5.1,23.8,392.0,46.0,55.0,230.0,136.0,53.0,69.0,159.0,2.5,1.6624999999999999,1.8666666666666665,17.275000000000013,11.124999999999996,12.108333333333333,235.00000000000003,146.125,142.5,104.5,85.5,93.83333333333333,0.0,0.0,0.5999999999999979,0.0219780219780219,-34.0,-0.08673469387755106,5.0,0.03676470588235303
2004-07-07 09:00:00,4.0,1359.0,24.5,1415.0,381.0,572.0,189.0,2081.0,1902.0,29.6,28.7,1.1706,9,2,7,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,4.1,1.3,0.5,2.5,27.9,9.9,3.0,14.9,358.0,144.0,41.0,154.0,141.0,88.0,57.0,125.0,3.375,1.9625,1.9916666666666665,22.400000000000013,13.037499999999996,12.908333333333331,318.75,180.5,161.41666666666666,138.5,97.25,99.16666666666667,-0.09999999999999964,-0.024390243902438935,-3.3999999999999986,-0.12186379928315405,23.0,0.06424581005586583,48.0,0.34042553191489366
2004-07-07 10:00:00,2.2,1182.0,14.2,1122.0,261.0,730.0,166.0,1707.0,1527.0,34.6,21.1,1.1398,10,2,7,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,4.0,4.1,0.4,2.1,24.5,27.3,2.6,12.8,381.0,392.0,27.0,137.0,189.0,136.0,45.0,108.0,3.5999999999999996,2.1374999999999997,1.9999999999999998,23.475000000000012,14.174999999999997,13.024999999999999,348.0,206.25,171.75,158.0,109.375,104.0,-1.7999999999999998,-0.44999999999999996,-10.3,-0.42040816326530617,-120.0,-0.31496062992125984,-23.0,-0.12169312169312174
2004-07-07 11:00:00,2.0,1117.0,11.9,1045.0,207.0,761.0,154.0,1623.0,1260.0,38.3,17.0,1.1216,11,2,7,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,2.2,4.1,0.5,2.4,14.2,27.9,4.0,14.3,261.0,358.0,46.0,133.0,166.0,141.0,53.0,110.0,3.075,2.3249999999999997,1.9666666666666661,19.62500000000001,15.287499999999998,12.824999999999998,301.75,227.0,177.91666666666666,162.5,121.5,107.66666666666667,-0.20000000000000018,-0.09090909090909094,-2.299999999999999,-0.1619718309859154,-54.0,-0.2068965517241379,-12.0,-0.07228915662650603
2004-07-07 12:00:00,2.0,1119.0,13.1,1088.0,155.0,741.0,149.0,1640.0,1124.0,40.4,14.5,1.0736,12,2,7,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2.0,4.0,1.3,2.1,11.9,24.5,9.9,14.3,207.0,381.0,144.0,117.0,154.0,189.0,88.0,99.0,2.55,2.525,1.958333333333333,15.925000000000015,16.599999999999998,12.725,251.00000000000003,243.0,181.08333333333334,164.5,134.5,111.83333333333333,0.0,0.0,1.1999999999999993,0.10084033613445365,-52.0,-0.25120772946859904,-5.0,-0.03246753246753242
2004-07-07 13:00:00,2.2,1068.0,15.1,1152.0,193.0,739.0,142.0,1683.0,1309.0,42.6,9.6,0.8012,13,2,7,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,2.0,2.2,4.1,1.6,13.1,14.2,27.3,9.2,155.0,261.0,392.0,106.0,149.0,166.0,136.0,95.0,2.1,2.7375,2.008333333333333,13.575000000000014,17.987499999999997,13.216666666666663,204.00000000000003,261.375,188.33333333333334,152.75,145.625,115.75,0.20000000000000018,0.10000000000000009,2.0,0.15267175572519087,38.0,0.2451612903225806,-7.0,-0.046979865771812124
2004-07-07 14:00:00,2.2,1090.0,14.1,1120.0,195.0,743.0,130.0,1629.0,1283.0,42.5,10.2,0.8478,14,2,7,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,2.2,2.0,4.1,0.8,15.1,11.9,27.9,5.1,193.0,207.0,358.0,55.0,142.0,154.0,141.0,69.0,2.1,2.85,2.1249999999999996,13.550000000000013,18.512499999999996,13.966666666666667,187.50000000000003,267.75,200.0,143.75,150.875,120.83333333333333,0.0,0.0,-1.0,-0.06622516556291391,2.0,0.010362694300518172,-12.0,-0.08450704225352113
2004-07-07 15:00:00,1.8,1056.0,11.3,1024.0,159.0,792.0,121.0,1555.0,1068.0,41.0,11.6,0.8872,15,2,7,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,2.2,2.0,4.0,0.5,14.1,13.1,24.5,3.0,195.0,155.0,381.0,41.0,130.0,149.0,189.0,57.0,2.0500000000000003,2.5625000000000004,2.233333333333333,13.400000000000013,16.512499999999996,14.658333333333331,175.50000000000003,238.625,209.83333333333334,135.5,149.0,126.16666666666667,-0.40000000000000013,-0.18181818181818188,-2.799999999999999,-0.1985815602836879,-36.0,-0.18461538461538463,-9.0,-0.0692307692307692
2004-07-07 16:00:00,1.8,1098.0,10.8,1007.0,120.0,799.0,116.0,1546.0,937.0,41.3,13.0,1.0154,16,2,7,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.8,2.2,2.2,0.4,11.3,15.1,14.2,2.6,159.0,193.0,261.0,27.0,121.0,142.0,166.0,45.0,2.0,2.275,2.3499999999999996,12.825000000000014,14.374999999999996,15.341666666666667,166.75000000000003,208.875,217.58333333333334,127.25,145.875,132.08333333333334,0.0,0.0,-0.5,-0.04424778761061943,-39.0,-0.24528301886792447,-5.0,-0.04132231404958675
2004-07-07 17:00:00,3.3,1318.0,21.5,1339.0,228.0,635.0,177.0,1925.0,1416.0,39.2,14.5,1.0106,17,2,7,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.8,2.2,2.0,0.5,10.8,14.1,11.9,4.0,120.0,195.0,207.0,46.0,116.0,130.0,154.0,53.0,2.275,2.1875,2.583333333333333,14.425000000000013,13.999999999999996,16.8,175.50000000000003,189.75,232.75,136.0,144.375,142.41666666666666,1.4999999999999998,0.8333333333333333,10.7,0.9907407407407407,108.0,0.8999999999999999,61.0,0.5258620689655173
2004-07-07 18:00:00,4.3,1348.0,21.8,1347.0,348.0,599.0,233.0,1903.0,1611.0,36.9,17.9,1.096,18,2,7,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,3.3,1.8,2.0,1.3,21.5,11.3,13.1,9.9,228.0,159.0,155.0,144.0,177.0,121.0,149.0,88.0,2.8,2.45,2.8333333333333326,16.350000000000012,14.95,17.791666666666668,213.75000000000003,200.625,249.75,161.75,152.75,154.5,1.0,0.303030303030303,0.3000000000000007,0.013953488372093092,120.0,0.5263157894736843,56.0,0.3163841807909604
2004-07-07 19:00:00,5.3,1502.0,29.8,1546.0,337.0,538.0,223.0,2199.0,1919.0,35.6,20.4,1.1646,19,2,7,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,4.3,1.8,2.2,4.1,21.8,10.8,15.1,27.3,348.0,120.0,193.0,392.0,233.0,116.0,142.0,136.0,3.675,2.8625000000000003,2.933333333333333,20.975000000000016,17.187499999999996,17.999999999999996,258.25,216.875,245.16666666666666,187.25,161.375,161.75,1.0,0.2325581395348837,8.0,0.3669724770642202,-11.0,-0.031609195402298895,-10.0,-0.0429184549356223
2004-07-07 20:00:00,4.3,1373.0,22.5,1364.0,282.0,597.0,184.0,2005.0,1745.0,33.7,22.6,1.1658,20,2,7,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,5.3,3.3,2.2,4.1,29.8,21.5,14.1,27.9,337.0,228.0,195.0,358.0,223.0,177.0,130.0,141.0,4.3,3.1500000000000004,2.9499999999999993,23.900000000000013,18.362499999999997,17.55,298.75,232.75,238.83333333333334,204.25,165.75,165.33333333333334,-1.0,-0.18867924528301883,-7.300000000000001,-0.24496644295302017,-55.0,-0.16320474777448069,-39.0,-0.17488789237668156
